datum,containerNummer,container_afvaltype,lediging_24h_later,telling_sinds_lediging,telling
2019-04-12,636,Rest,0,13,5
2019-04-13,636,Rest,0,18,5
2019-04-14,636,Rest,0,21,3
2019-04-15,636,Rest,1,24,3
2019-04-16,636,Rest,0,37,13
2019-04-09,637,GFT,0,2,2
2019-04-10,637,GFT,0,3,1
2019-04-11,637,GFT,0,5,2
2019-04-12,637,GFT,0,7,2
2019-04-13,637,GFT,0,8,1
2019-04-14,637,GFT,0,13,5
2019-04-15,637,GFT,0,16,3
2019-04-16,637,GFT,0,18,2
2019-04-11,638,PMD,0,1,1
2019-04-13,638,PMD,0,4,3
2019-04-14,638,PMD,0,6,2
2019-04-16,638,PMD,0,7,1
2019-04-09,639,Papier,0,3,3
2019-04-10,639,Papier,0,4,1
2019-04-11,639,Papier,0,5,1
2019-04-12,639,Papier,0,7,2
2019-04-13,639,Papier,0,10,3
2019-04-14,639,Papier,0,13,3
2019-04-15,639,Papier,0,17,4
2019-04-16,639,Papier,0,23,6
2019-04-09,641,Rest,0,6,6
2019-04-10,641,Rest,0,20,14
2019-04-11,641,Rest,0,34,14
2019-04-12,641,Rest,0,39,5
2019-04-13,641,Rest,1,57,18
2019-04-14,641,Rest,0,67,10
2019-04-15,641,Rest,0,90,23
2019-04-16,641,Rest,0,99,9
2019-04-09,642,GFT,0,9,9
2019-04-10,642,GFT,0,14,5
2019-04-11,642,GFT,0,20,6
2019-04-12,642,GFT,0,23,3
2019-04-13,642,GFT,0,30,7
2019-04-14,642,GFT,0,37,7
2019-04-15,642,GFT,0,46,9
2019-04-16,642,GFT,0,54,8
2019-04-09,643,PMD,0,9,9
2019-04-10,643,PMD,0,12,3
2019-04-11,643,PMD,0,17,5
2019-04-12,643,PMD,0,21,4
2019-04-13,643,PMD,0,27,6
2019-04-14,643,PMD,0,30,3
2019-04-15,643,PMD,0,34,4
2019-04-16,643,PMD,0,40,6
2019-04-09,644,Papier,1,9,9
2019-04-10,644,Papier,0,16,7
2019-04-11,644,Papier,0,27,11
2019-04-12,644,Papier,0,32,5
2019-04-13,644,Papier,0,40,8
2019-04-14,644,Papier,0,45,5
2019-04-15,644,Papier,0,51,6
2019-04-16,644,Papier,0,60,9
2019-04-09,646,Papier,0,14,14
2019-04-10,646,Papier,0,30,16
2019-04-11,646,Papier,0,41,11
2019-04-12,646,Papier,0,50,9
2019-04-13,646,Papier,0,68,18
2019-04-14,646,Papier,0,73,5
2019-04-15,646,Papier,0,90,17
2019-04-16,646,Papier,0,109,19
2019-04-09,648,Rest,0,23,23
2019-04-10,648,Rest,0,43,20
2019-04-11,648,Rest,0,65,22
2019-04-12,648,Rest,0,79,14
2019-04-13,648,Rest,0,95,16
2019-04-14,648,Rest,1,108,13
2019-04-15,648,Rest,0,134,26
2019-04-16,648,Rest,0,168,34
2019-04-09,649,GFT,0,8,8
2019-04-10,649,GFT,0,21,13
2019-04-11,649,GFT,0,32,11
2019-04-12,649,GFT,0,42,10
2019-04-13,649,GFT,0,53,11
2019-04-14,649,GFT,0,66,13
2019-04-15,649,GFT,1,84,18
2019-04-16,649,GFT,0,86,23
2019-04-16,649,GFT,0,21,23
2019-04-09,650,PMD,0,7,7
2019-04-10,650,PMD,0,19,12
2019-04-11,650,PMD,1,33,14
2019-04-12,650,PMD,0,37,4
2019-04-13,650,PMD,0,44,7
2019-04-14,650,PMD,0,49,5
2019-04-15,650,PMD,0,59,10
2019-04-16,650,PMD,0,63,4
2019-04-09,651,Rest,0,27,27
2019-04-10,651,Rest,0,47,20
2019-04-11,651,Rest,0,61,14
2019-04-14,651,Rest,0,68,7
2019-04-15,651,Rest,0,90,22
2019-04-16,651,Rest,0,122,32
2019-04-09,652,GFT,0,11,13
2019-04-09,652,GFT,0,2,13
2019-04-10,652,GFT,0,27,16
2019-04-11,652,GFT,0,41,14
2019-04-12,652,GFT,0,54,13
2019-04-13,652,GFT,0,66,12
2019-04-14,652,GFT,0,82,16
2019-04-15,652,GFT,1,97,15
2019-04-16,652,GFT,0,99,14
2019-04-16,652,GFT,0,14,14
2019-04-09,653,PMD,0,9,9
2019-04-10,653,PMD,0,16,7
2019-04-11,653,PMD,0,25,9
2019-04-12,653,PMD,0,30,5
2019-04-13,653,PMD,0,44,14
2019-04-14,653,PMD,0,55,11
2019-04-15,653,PMD,0,68,13
2019-04-16,653,PMD,0,74,6
2019-04-09,654,Papier,0,15,15
2019-04-10,654,Papier,1,26,11
2019-04-11,654,Papier,0,39,13
2019-04-12,654,Papier,0,49,10
2019-04-13,654,Papier,0,65,16
2019-04-14,654,Papier,0,74,9
2019-04-15,654,Papier,0,91,17
2019-04-16,654,Papier,0,106,15
2019-04-09,656,Rest,0,24,24
2019-04-10,656,Rest,0,44,20
2019-04-11,656,Rest,1,52,8
2019-04-12,656,Rest,1,58,8
2019-04-12,656,Rest,1,2,8
2019-04-13,656,Rest,0,14,16
2019-04-13,656,Rest,0,4,16
2019-04-14,656,Rest,0,16,12
2019-04-15,656,Rest,1,34,18
2019-04-16,656,Rest,0,76,25
2019-04-16,656,Rest,0,41,25
2019-04-09,657,GFT,0,9,9
2019-04-10,657,GFT,0,19,10
2019-04-11,657,GFT,1,33,14
2019-04-12,657,GFT,0,47,14
2019-04-13,657,GFT,0,59,12
2019-04-14,657,GFT,0,70,11
2019-04-15,657,GFT,0,82,12
2019-04-16,657,GFT,0,102,20
2019-04-09,658,PMD,0,7,7
2019-04-10,658,PMD,0,19,12
2019-04-11,658,PMD,0,28,9
2019-04-12,658,PMD,0,37,9
2019-04-13,658,PMD,0,49,12
2019-04-14,658,PMD,0,57,8
2019-04-15,658,PMD,0,64,7
2019-04-16,658,PMD,0,71,7
2019-04-09,659,Papier,0,10,10
2019-04-10,659,Papier,0,25,15
2019-04-11,659,Papier,0,34,9
2019-04-12,659,Papier,0,44,10
2019-04-13,659,Papier,0,62,18
2019-04-14,659,Papier,0,71,9
2019-04-15,659,Papier,0,77,6
2019-04-16,659,Papier,0,97,20
2019-04-09,661,Rest,0,15,15
2019-04-10,661,Rest,1,32,17
2019-04-11,661,Rest,0,45,13
2019-04-12,661,Rest,0,49,4
2019-04-13,661,Rest,0,61,12
2019-04-14,661,Rest,0,72,11
2019-04-15,661,Rest,0,85,13
2019-04-16,661,Rest,0,106,21
2019-04-09,662,GFT,1,10,10
2019-04-10,662,GFT,0,24,14
2019-04-11,662,GFT,0,33,9
2019-04-12,662,GFT,0,43,10
2019-04-13,662,GFT,0,52,9
2019-04-14,662,GFT,0,56,4
2019-04-15,662,GFT,0,71,15
2019-04-16,662,GFT,0,91,20
2019-04-09,664,Rest,0,5,8
2019-04-09,664,Rest,0,3,8
2019-04-10,664,Rest,0,18,13
2019-04-11,664,Rest,1,28,10
2019-04-12,664,Rest,0,30,13
2019-04-12,664,Rest,0,14,13
2019-04-13,664,Rest,0,32,18
2019-04-14,664,Rest,0,47,15
2019-04-15,664,Rest,0,69,22
2019-04-16,664,Rest,0,89,20
2019-04-09,665,GFT,0,5,5
2019-04-10,665,GFT,0,19,14
2019-04-11,665,GFT,0,29,10
2019-04-12,665,GFT,0,36,7
2019-04-13,665,GFT,0,45,9
2019-04-14,665,GFT,0,61,16
2019-04-15,665,GFT,0,72,11
2019-04-16,665,GFT,0,81,9
2019-04-09,666,PMD,0,7,7
2019-04-10,666,PMD,1,17,10
2019-04-11,666,PMD,0,22,5
2019-04-12,666,PMD,0,24,2
2019-04-13,666,PMD,0,35,11
2019-04-14,666,PMD,0,47,12
2019-04-15,666,PMD,0,60,13
2019-04-16,666,PMD,0,70,10
2019-04-09,667,Papier,0,10,10
2019-04-10,667,Papier,0,19,9
2019-04-11,667,Papier,0,28,9
2019-04-12,667,Papier,0,36,8
2019-04-13,667,Papier,0,45,9
2019-04-14,667,Papier,0,62,17
2019-04-15,667,Papier,0,76,14
2019-04-16,667,Papier,0,86,10
2019-04-09,668,Rest,0,7,10
2019-04-09,668,Rest,0,3,10
2019-04-10,668,Rest,0,16,9
2019-04-11,668,Rest,1,23,7
2019-04-12,668,Rest,0,31,15
2019-04-12,668,Rest,0,7,15
2019-04-13,668,Rest,0,16,9
2019-04-14,668,Rest,0,33,17
2019-04-15,668,Rest,1,45,12
2019-04-16,668,Rest,0,50,22
2019-04-16,668,Rest,0,20,22
2019-04-09,669,GFT,0,8,8
2019-04-10,669,GFT,0,17,9
2019-04-11,669,GFT,0,26,9
2019-04-12,669,GFT,0,28,2
2019-04-13,669,GFT,0,37,9
2019-04-14,669,GFT,0,42,5
2019-04-15,669,GFT,0,52,10
2019-04-16,669,GFT,0,63,11
2019-04-09,670,PMD,0,5,5
2019-04-10,670,PMD,0,15,10
2019-04-11,670,PMD,0,26,11
2019-04-12,670,PMD,0,33,7
2019-04-13,670,PMD,0,41,8
2019-04-14,670,PMD,0,46,5
2019-04-15,670,PMD,0,56,10
2019-04-16,670,PMD,0,68,12
2019-04-09,671,Papier,0,14,14
2019-04-10,671,Papier,0,29,15
2019-04-11,671,Papier,0,38,9
2019-04-12,671,Papier,0,47,9
2019-04-13,671,Papier,0,60,13
2019-04-14,671,Papier,0,72,12
2019-04-15,671,Papier,0,87,15
2019-04-16,671,Papier,0,101,14
2019-04-09,672,Rest,0,12,12
2019-04-10,672,Rest,0,29,17
2019-04-11,672,Rest,0,37,8
2019-04-12,672,Rest,0,51,14
2019-04-13,672,Rest,0,75,24
2019-04-14,672,Rest,1,95,20
2019-04-15,672,Rest,0,112,17
2019-04-16,672,Rest,0,140,28
2019-04-09,673,GFT,0,8,8
2019-04-10,673,GFT,0,16,8
2019-04-11,673,GFT,0,23,7
2019-04-12,673,GFT,0,34,11
2019-04-13,673,GFT,0,46,12
2019-04-14,673,GFT,0,64,18
2019-04-15,673,GFT,0,72,8
2019-04-16,673,GFT,0,93,21
2019-04-09,674,PMD,0,7,7
2019-04-10,674,PMD,0,12,5
2019-04-11,674,PMD,0,20,8
2019-04-12,674,PMD,0,23,3
2019-04-13,674,PMD,0,28,5
2019-04-14,674,PMD,0,30,2
2019-04-15,674,PMD,0,39,9
2019-04-16,674,PMD,0,45,6
2019-04-09,675,Papier,0,10,10
2019-04-10,675,Papier,0,18,8
2019-04-11,675,Papier,0,31,13
2019-04-12,675,Papier,0,37,6
2019-04-13,675,Papier,0,47,10
2019-04-14,675,Papier,0,57,10
2019-04-15,675,Papier,0,65,8
2019-04-16,675,Papier,0,77,12
2019-04-09,676,Rest,0,13,13
2019-04-10,676,Rest,0,30,17
2019-04-11,676,Rest,1,39,9
2019-04-12,676,Rest,0,44,13
2019-04-12,676,Rest,0,8,13
2019-04-13,676,Rest,0,32,24
2019-04-14,676,Rest,1,46,14
2019-04-15,676,Rest,0,50,9
2019-04-15,676,Rest,0,49,9
2019-04-16,676,Rest,0,61,11
2019-04-09,677,GFT,0,8,8
2019-04-10,677,GFT,0,16,8
2019-04-11,677,GFT,0,24,8
2019-04-12,677,GFT,0,29,5
2019-04-13,677,GFT,0,37,8
2019-04-14,677,GFT,0,45,8
2019-04-15,677,GFT,0,60,15
2019-04-16,677,GFT,0,67,7
2019-04-09,678,PMD,0,1,1
2019-04-10,678,PMD,0,4,3
2019-04-11,678,PMD,1,6,2
2019-04-12,678,PMD,0,9,3
2019-04-13,678,PMD,0,20,11
2019-04-14,678,PMD,0,26,6
2019-04-15,678,PMD,0,32,6
2019-04-16,678,PMD,0,40,8
2019-04-09,679,Papier,0,4,4
2019-04-10,679,Papier,0,16,12
2019-04-11,679,Papier,1,23,7
2019-04-12,679,Papier,0,24,3
2019-04-12,679,Papier,0,2,3
2019-04-13,679,Papier,0,14,12
2019-04-14,679,Papier,1,24,10
2019-04-15,679,Papier,0,30,7
2019-04-15,679,Papier,0,25,7
2019-04-16,679,Papier,0,39,14
2019-04-09,681,Rest,1,7,7
2019-04-10,681,Rest,0,13,6
2019-04-11,681,Rest,0,17,4
2019-04-12,681,Rest,0,23,6
2019-04-13,681,Rest,0,29,6
2019-04-14,681,Rest,0,43,14
2019-04-15,681,Rest,0,54,11
2019-04-16,681,Rest,0,60,6
2019-04-09,682,GFT,0,1,1
2019-04-10,682,GFT,0,10,9
2019-04-11,682,GFT,0,16,6
2019-04-12,682,GFT,0,21,5
2019-04-13,682,GFT,0,25,4
2019-04-14,682,GFT,0,29,4
2019-04-15,682,GFT,0,30,1
2019-04-16,682,GFT,0,41,11
2019-04-09,683,PMD,0,2,2
2019-04-10,683,PMD,0,4,2
2019-04-11,683,PMD,0,7,3
2019-04-12,683,PMD,0,9,2
2019-04-13,683,PMD,0,11,2
2019-04-14,683,PMD,0,16,5
2019-04-15,683,PMD,0,18,2
2019-04-16,683,PMD,0,19,1
2019-04-09,684,Papier,0,6,6
2019-04-10,684,Papier,0,13,7
2019-04-11,684,Papier,0,18,5
2019-04-12,684,Papier,0,20,2
2019-04-13,684,Papier,0,25,5
2019-04-14,684,Papier,0,33,8
2019-04-15,684,Papier,0,38,5
2019-04-16,684,Papier,0,48,10
2019-04-09,686,Rest,1,27,27
2019-04-10,686,Rest,0,44,28
2019-04-10,686,Rest,0,11,28
2019-04-11,686,Rest,1,38,27
2019-04-12,686,Rest,0,46,34
2019-04-12,686,Rest,0,26,34
2019-04-13,686,Rest,0,64,38
2019-04-14,686,Rest,1,92,28
2019-04-15,686,Rest,0,93,21
2019-04-15,686,Rest,0,64,21
2019-04-16,686,Rest,0,93,29
2019-04-09,687,GFT,1,23,23
2019-04-10,687,GFT,0,25,12
2019-04-10,687,GFT,0,10,12
2019-04-11,687,GFT,1,26,16
2019-04-12,687,GFT,0,31,7
2019-04-12,687,GFT,0,27,7
2019-04-13,687,GFT,0,55,24
2019-04-14,687,GFT,0,73,18
2019-04-15,687,GFT,0,86,13
2019-04-16,687,GFT,0,116,30
2019-04-09,688,PMD,1,10,10
2019-04-10,688,PMD,0,20,20
2019-04-11,688,PMD,1,44,24
2019-04-12,688,PMD,0,45,13
2019-04-12,688,PMD,0,22,13
2019-04-13,688,PMD,0,37,15
2019-04-14,688,PMD,0,51,14
2019-04-15,688,PMD,0,70,19
2019-04-16,688,PMD,0,80,10
2019-04-09,689,Papier,0,19,19
2019-04-10,689,Papier,0,39,20
2019-04-11,689,Papier,0,58,19
2019-04-12,689,Papier,0,73,15
2019-04-13,689,Papier,0,93,20
2019-04-14,689,Papier,0,105,12
2019-04-15,689,Papier,0,126,21
2019-04-16,689,Papier,0,155,29
2019-04-09,692,Rest,0,11,11
2019-04-10,692,Rest,1,33,22
2019-04-11,692,Rest,0,15,15
2019-04-12,692,Rest,0,22,7
2019-04-13,692,Rest,0,39,17
2019-04-14,692,Rest,1,53,14
2019-04-15,692,Rest,0,41,8
2019-04-16,692,Rest,0,54,13
2019-04-09,693,GFT,0,5,5
2019-04-10,693,GFT,0,15,10
2019-04-11,693,GFT,0,22,7
2019-04-12,693,GFT,0,30,8
2019-04-13,693,GFT,0,36,6
2019-04-14,693,GFT,0,44,8
2019-04-15,693,GFT,0,51,7
2019-04-16,693,GFT,0,63,12
2019-04-09,694,Rest,0,9,9
2019-04-10,694,Rest,0,18,9
2019-04-11,694,Rest,0,28,10
2019-04-12,694,Rest,0,40,12
2019-04-13,694,Rest,0,46,6
2019-04-14,694,Rest,0,58,12
2019-04-15,694,Rest,1,76,18
2019-04-16,694,Rest,0,87,11
2019-04-09,695,GFT,0,15,15
2019-04-10,695,GFT,0,25,10
2019-04-11,695,GFT,0,34,9
2019-04-12,695,GFT,0,44,10
2019-04-13,695,GFT,0,55,11
2019-04-14,695,GFT,0,65,10
2019-04-15,695,GFT,1,72,7
2019-04-16,695,GFT,0,85,13
2019-04-09,696,Rest,0,10,10
2019-04-10,696,Rest,0,17,7
2019-04-11,696,Rest,0,25,8
2019-04-12,696,Rest,0,31,6
2019-04-13,696,Rest,0,35,4
2019-04-14,696,Rest,0,41,6
2019-04-15,696,Rest,0,50,9
2019-04-16,696,Rest,0,65,15
2019-04-09,697,GFT,0,6,6
2019-04-10,697,GFT,0,8,2
2019-04-11,697,GFT,0,19,11
2019-04-12,697,GFT,0,25,6
2019-04-13,697,GFT,0,28,3
2019-04-14,697,GFT,0,36,8
2019-04-15,697,GFT,0,44,8
2019-04-16,697,GFT,0,50,6
2019-04-09,698,PMD,0,4,4
2019-04-10,698,PMD,1,6,2
2019-04-11,698,PMD,0,8,2
2019-04-12,698,PMD,0,11,3
2019-04-13,698,PMD,0,19,8
2019-04-14,698,PMD,0,20,1
2019-04-15,698,PMD,0,21,1
2019-04-16,698,PMD,0,26,5
2019-04-09,699,Papier,0,7,7
2019-04-10,699,Papier,0,10,3
2019-04-11,699,Papier,0,12,2
2019-04-12,699,Papier,0,15,3
2019-04-13,699,Papier,0,23,8
2019-04-14,699,Papier,0,26,3
2019-04-15,699,Papier,0,36,10
2019-04-16,699,Papier,0,45,9
2019-04-09,701,Rest,1,20,20
2019-04-10,701,Rest,0,26,9
2019-04-10,701,Rest,0,3,9
2019-04-11,701,Rest,0,14,11
2019-04-12,701,Rest,0,38,24
2019-04-13,701,Rest,0,54,16
2019-04-14,701,Rest,1,68,14
2019-04-15,701,Rest,0,69,17
2019-04-15,701,Rest,0,42,17
2019-04-16,701,Rest,0,63,21
2019-04-09,702,GFT,0,6,6
2019-04-10,702,GFT,0,22,16
2019-04-11,702,GFT,0,39,17
2019-04-12,702,GFT,0,49,10
2019-04-13,702,GFT,0,56,7
2019-04-14,702,GFT,0,67,11
2019-04-15,702,GFT,1,82,15
2019-04-16,702,GFT,0,101,19
2019-04-09,703,PMD,0,5,5
2019-04-10,703,PMD,1,8,3
2019-04-11,703,PMD,0,16,8
2019-04-12,703,PMD,0,24,8
2019-04-14,703,PMD,0,26,2
2019-04-15,703,PMD,0,35,9
2019-04-16,703,PMD,0,48,13
2019-04-09,704,Papier,0,7,7
2019-04-10,704,Papier,0,16,9
2019-04-11,704,Papier,0,28,12
2019-04-12,704,Papier,1,42,14
2019-04-13,704,Papier,0,52,10
2019-04-14,704,Papier,0,62,10
2019-04-15,704,Papier,0,71,9
2019-04-16,704,Papier,0,86,15
2019-04-09,705,Rest,1,34,34
2019-04-10,705,Rest,0,58,24
2019-04-11,705,Rest,0,86,28
2019-04-12,705,Rest,0,109,23
2019-04-13,705,Rest,0,135,26
2019-04-14,705,Rest,0,166,31
2019-04-15,705,Rest,0,207,41
2019-04-16,705,Rest,0,243,36
2019-04-09,706,GFT,0,20,22
2019-04-09,706,GFT,0,2,22
2019-04-10,706,GFT,0,34,14
2019-04-11,706,GFT,0,55,21
2019-04-12,706,GFT,0,74,19
2019-04-13,706,GFT,0,91,17
2019-04-14,706,GFT,0,109,18
2019-04-15,706,GFT,1,132,23
2019-04-16,706,GFT,0,135,24
2019-04-16,706,GFT,0,23,24
2019-04-09,707,PMD,0,16,16
2019-04-10,707,PMD,0,29,13
2019-04-11,707,PMD,0,42,13
2019-04-12,707,PMD,0,59,17
2019-04-13,707,PMD,0,70,11
2019-04-14,707,PMD,1,80,10
2019-04-15,707,PMD,0,99,19
2019-04-16,707,PMD,0,119,20
2019-04-09,708,Papier,0,26,26
2019-04-10,708,Papier,0,47,21
2019-04-11,708,Papier,0,63,16
2019-04-12,708,Papier,0,88,25
2019-04-13,708,Papier,0,115,27
2019-04-14,708,Papier,1,132,17
2019-04-15,708,Papier,0,166,34
2019-04-16,708,Papier,0,192,26
2019-04-09,710,Rest,0,11,11
2019-04-10,710,Rest,0,19,8
2019-04-11,710,Rest,0,29,10
2019-04-12,710,Rest,0,34,5
2019-04-13,710,Rest,0,40,6
2019-04-14,710,Rest,0,48,8
2019-04-15,710,Rest,0,53,5
2019-04-16,710,Rest,0,63,10
2019-04-09,711,GFT,0,8,8
2019-04-10,711,GFT,0,11,3
2019-04-11,711,GFT,0,15,4
2019-04-12,711,GFT,0,16,1
2019-04-13,711,GFT,0,19,3
2019-04-14,711,GFT,0,24,5
2019-04-15,711,GFT,0,30,6
2019-04-16,711,GFT,0,37,7
2019-04-09,712,PMD,0,2,2
2019-04-10,712,PMD,0,4,2
2019-04-11,712,PMD,0,7,3
2019-04-12,712,PMD,0,8,1
2019-04-14,712,PMD,0,10,2
2019-04-15,712,PMD,0,12,2
2019-04-16,712,PMD,0,16,4
2019-04-09,713,Papier,0,3,3
2019-04-10,713,Papier,0,8,5
2019-04-11,713,Papier,0,16,8
2019-04-12,713,Papier,0,20,4
2019-04-13,713,Papier,0,22,2
2019-04-15,713,Papier,0,23,1
2019-04-16,713,Papier,0,28,5
2019-04-09,715,Rest,0,4,5
2019-04-09,715,Rest,0,1,5
2019-04-10,715,Rest,0,11,7
2019-04-11,715,Rest,1,18,7
2019-04-12,715,Rest,0,23,12
2019-04-12,715,Rest,0,7,12
2019-04-13,715,Rest,0,19,12
2019-04-14,715,Rest,0,32,13
2019-04-15,715,Rest,1,44,12
2019-04-16,715,Rest,0,45,9
2019-04-16,715,Rest,0,9,9
2019-04-09,716,GFT,0,5,5
2019-04-10,716,GFT,0,6,1
2019-04-11,716,GFT,0,18,12
2019-04-12,716,GFT,0,21,3
2019-04-13,716,GFT,0,27,6
2019-04-14,716,GFT,0,28,1
2019-04-15,716,GFT,0,38,10
2019-04-16,716,GFT,0,42,4
2019-04-09,717,PMD,0,5,5
2019-04-10,717,PMD,0,7,2
2019-04-11,717,PMD,0,9,2
2019-04-12,717,PMD,0,12,3
2019-04-13,717,PMD,0,17,5
2019-04-14,717,PMD,0,22,5
2019-04-15,717,PMD,0,26,4
2019-04-16,717,PMD,0,27,1
2019-04-09,718,Papier,0,3,4
2019-04-09,718,Papier,0,1,4
2019-04-10,718,Papier,1,6,5
2019-04-12,718,Papier,0,7,4
2019-04-13,718,Papier,0,9,2
2019-04-14,718,Papier,0,11,2
2019-04-15,718,Papier,0,17,6
2019-04-16,718,Papier,0,22,5
2019-04-09,719,Rest,0,18,18
2019-04-10,719,Rest,1,46,28
2019-04-11,719,Rest,0,60,14
2019-04-12,719,Rest,0,84,24
2019-04-13,719,Rest,0,100,16
2019-04-14,719,Rest,0,115,15
2019-04-15,719,Rest,0,134,19
2019-04-16,719,Rest,0,165,31
2019-04-09,720,GFT,1,9,9
2019-04-10,720,GFT,1,13,14
2019-04-10,720,GFT,1,10,14
2019-04-11,720,GFT,0,20,12
2019-04-11,720,GFT,0,15,12
2019-04-12,720,GFT,0,35,15
2019-04-13,720,GFT,0,42,7
2019-04-14,720,GFT,0,52,10
2019-04-15,720,GFT,0,66,14
2019-04-16,720,GFT,0,84,18
2019-04-09,721,PMD,0,7,7
2019-04-10,721,PMD,1,23,16
2019-04-11,721,PMD,0,33,10
2019-04-12,721,PMD,0,38,5
2019-04-13,721,PMD,0,45,7
2019-04-14,721,PMD,0,54,9
2019-04-15,721,PMD,0,58,4
2019-04-16,721,PMD,0,69,11
2019-04-09,722,Papier,0,13,13
2019-04-10,722,Papier,0,26,13
2019-04-11,722,Papier,0,40,14
2019-04-12,722,Papier,0,49,9
2019-04-13,722,Papier,0,63,14
2019-04-14,722,Papier,0,75,12
2019-04-15,722,Papier,0,96,21
2019-04-16,722,Papier,0,115,19
2019-04-09,724,Rest,0,14,14
2019-04-10,724,Rest,0,45,31
2019-04-11,724,Rest,0,69,24
2019-04-12,724,Rest,0,77,8
2019-04-13,724,Rest,0,93,16
2019-04-14,724,Rest,1,128,35
2019-04-15,724,Rest,0,142,14
2019-04-16,724,Rest,0,168,26
2019-04-09,725,GFT,0,12,12
2019-04-10,725,GFT,0,21,9
2019-04-11,725,GFT,0,30,9
2019-04-12,725,GFT,0,37,7
2019-04-13,725,GFT,0,50,13
2019-04-14,725,GFT,0,61,11
2019-04-15,725,GFT,0,75,14
2019-04-16,725,GFT,0,91,16
2019-04-09,726,PMD,0,4,4
2019-04-10,726,PMD,1,8,4
2019-04-11,726,PMD,0,22,14
2019-04-12,726,PMD,0,32,10
2019-04-13,726,PMD,0,43,11
2019-04-14,726,PMD,0,49,6
2019-04-15,726,PMD,0,57,8
2019-04-16,726,PMD,0,63,6
2019-04-09,727,Papier,0,12,12
2019-04-10,727,Papier,0,29,17
2019-04-11,727,Papier,0,60,31
2019-04-12,727,Papier,0,70,10
2019-04-13,727,Papier,0,82,12
2019-04-14,727,Papier,1,91,9
2019-04-15,727,Papier,0,98,7
2019-04-16,727,Papier,0,118,20
2019-04-09,728,Rest,0,7,7
2019-04-10,728,Rest,0,16,9
2019-04-11,728,Rest,1,22,6
2019-04-12,728,Rest,0,24,6
2019-04-12,728,Rest,0,4,6
2019-04-13,728,Rest,0,11,7
2019-04-14,728,Rest,0,19,8
2019-04-15,728,Rest,1,35,16
2019-04-16,728,Rest,0,39,9
2019-04-16,728,Rest,0,29,9
2019-04-09,729,GFT,0,4,4
2019-04-10,729,GFT,0,5,1
2019-04-11,729,GFT,0,12,7
2019-04-12,729,GFT,0,13,1
2019-04-13,729,GFT,0,14,1
2019-04-14,729,GFT,0,19,5
2019-04-15,729,GFT,0,26,7
2019-04-16,729,GFT,0,30,4
2019-04-09,730,PMD,0,1,1
2019-04-10,730,PMD,0,4,3
2019-04-11,730,PMD,0,12,8
2019-04-12,730,PMD,0,15,3
2019-04-13,730,PMD,0,18,3
2019-04-14,730,PMD,0,20,2
2019-04-15,730,PMD,0,22,2
2019-04-16,730,PMD,0,25,3
2019-04-10,731,Papier,0,6,6
2019-04-11,731,Papier,0,11,5
2019-04-12,731,Papier,0,14,3
2019-04-13,731,Papier,0,19,5
2019-04-14,731,Papier,0,21,2
2019-04-15,731,Papier,0,29,8
2019-04-16,731,Papier,0,32,3
2019-04-09,732,Rest,0,22,22
2019-04-10,732,Rest,1,31,9
2019-04-11,732,Rest,0,32,14
2019-04-11,732,Rest,0,13,14
2019-04-12,732,Rest,0,24,11
2019-04-13,732,Rest,0,50,26
2019-04-14,732,Rest,1,75,25
2019-04-15,732,Rest,0,46,14
2019-04-16,732,Rest,0,62,16
2019-04-09,733,GFT,0,14,14
2019-04-10,733,GFT,0,20,6
2019-04-11,733,GFT,0,25,5
2019-04-12,733,GFT,0,36,11
2019-04-13,733,GFT,0,49,13
2019-04-14,733,GFT,0,61,12
2019-04-15,733,GFT,0,70,9
2019-04-16,733,GFT,0,93,23
2019-04-09,734,PMD,0,6,6
2019-04-10,734,PMD,1,11,5
2019-04-11,734,PMD,0,15,4
2019-04-12,734,PMD,0,19,4
2019-04-13,734,PMD,0,28,9
2019-04-14,734,PMD,0,38,10
2019-04-15,734,PMD,0,47,9
2019-04-16,734,PMD,0,51,4
2019-04-09,735,Papier,0,10,10
2019-04-10,735,Papier,0,14,4
2019-04-11,735,Papier,0,22,8
2019-04-12,735,Papier,0,27,5
2019-04-13,735,Papier,0,44,17
2019-04-14,735,Papier,0,49,5
2019-04-15,735,Papier,0,61,12
2019-04-16,735,Papier,0,73,12
2019-04-09,736,Rest,0,4,8
2019-04-10,736,Rest,0,17,13
2019-04-11,736,Rest,1,40,23
2019-04-12,736,Rest,0,47,19
2019-04-12,736,Rest,0,16,19
2019-04-13,736,Rest,0,32,16
2019-04-14,736,Rest,0,40,8
2019-04-15,736,Rest,0,56,16
2019-04-16,736,Rest,0,76,20
2019-04-09,737,GFT,0,14,14
2019-04-10,737,GFT,0,38,24
2019-04-11,737,GFT,0,52,14
2019-04-12,737,GFT,0,71,19
2019-04-13,737,GFT,0,81,10
2019-04-14,737,GFT,0,94,13
2019-04-15,737,GFT,0,121,27
2019-04-16,737,GFT,0,145,24
2019-04-09,738,PMD,0,4,4
2019-04-10,738,PMD,0,7,3
2019-04-11,738,PMD,0,15,8
2019-04-12,738,PMD,0,23,8
2019-04-13,738,PMD,0,28,5
2019-04-14,738,PMD,0,29,1
2019-04-15,738,PMD,0,38,9
2019-04-16,738,PMD,0,43,5
2019-04-09,739,Papier,0,5,5
